FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
27/04/2018,NORTE DE SANTANDER,HERRÁN,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,347,000",1
27/04/2018,NORTE DE SANTANDER,LOS PATIOS,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,405,000",1
27/04/2018,RISARALDA,DOSQUEBRADAS,Viernes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"66,170,000",1
27/04/2018,RISARALDA,PEREIRA (CT),Viernes,ESCOPETA,SIN PERMISO,URBANA,TRAMO DE VIA,"66,001,000",1
27/04/2018,SANTANDER,FLORIDABLANCA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,276,000",1
27/04/2018,SANTANDER,GÜEPSA,Viernes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,327,000",2
27/04/2018,SANTANDER,PUENTE NACIONAL,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,572,000",1
27/04/2018,SANTANDER,TONA,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,820,000",1
27/04/2018,SANTANDER,VÉLEZ,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,861,000",1
27/04/2018,SUCRE,COVEÑAS,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"70,221,000",1
27/04/2018,SUCRE,LA UNIÓN,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"70,400,000",1
27/04/2018,SUCRE,SINCELEJO (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"70,001,000",1
27/04/2018,TOLIMA,SAN ANTONIO,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"73,675,000",1
27/04/2018,TOLIMA,VENADILLO,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"73,861,000",1
27/04/2018,VALLE,BUENAVENTURA,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,109,000",1
27/04/2018,VALLE,CALI (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,CEMENTERIO,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
27/04/2018,VALLE,CALI (CT),Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
27/04/2018,VALLE,JAMUNDÍ,Viernes,PISTOLA,CON PERMISO,RURAL,CARRETERA,"76,364,000",1
27/04/2018,VALLE,RIOFRÍO,Viernes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"76,616,000",1
27/04/2018,VALLE,RIOFRÍO,Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"76,616,000",1
27/04/2018,VALLE,TRUJILLO,Viernes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"76,828,000",1
27/04/2018,VALLE,TULUÁ,Viernes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"76,834,000",1
27/04/2018,VALLE,YUMBO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,892,000",1
28/04/2018,ANTIOQUIA,ITAGUI,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,360,000",1
28/04/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
28/04/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
28/04/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
28/04/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
28/04/2018,ANTIOQUIA,YALÍ,Sábado,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"5,885,000",1
28/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
28/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
28/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
28/04/2018,ATLÁNTICO,LURUACO,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,421,000",2
28/04/2018,ATLÁNTICO,SOLEDAD,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
28/04/2018,BOLÍVAR,ARJONA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,052,000",1
28/04/2018,BOLÍVAR,CARTAGENA (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
28/04/2018,BOLÍVAR,CARTAGENA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
28/04/2018,BOLÍVAR,SAN PABLO,Sábado,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,"13,670,000",1
28/04/2018,BOYACÁ,MONIQUIRÁ,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,469,000",1
28/04/2018,CALDAS,LA DORADA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,380,000",1
28/04/2018,CALDAS,LA DORADA,Sábado,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"17,380,000",1
28/04/2018,CALDAS,LA DORADA,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,380,000",1
28/04/2018,CALDAS,MANZANARES,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"17,433,000",1
28/04/2018,CAQUETÁ,FLORENCIA (CT),Sábado,PISTOLA,CON PERMISO,RURAL,CARRETERA,"18,001,000",1
28/04/2018,CASANARE,AGUAZUL,Sábado,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"85,010,000",1
28/04/2018,CASANARE,YOPAL (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"85,001,000",1
28/04/2018,CAUCA,CAJIBÍO,Sábado,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"19,130,000",1
28/04/2018,CESAR,EL COPEY,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,238,000",1
28/04/2018,CESAR,PAILITAS,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,517,000",3
28/04/2018,CESAR,VALLEDUPAR (CT),Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"20,001,000",1
28/04/2018,CÓRDOBA,SAHAGÚN,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"23,660,000",1
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",2
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",2
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,LOCAL COMERCIAL,"11,001,000",1
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
28/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
28/04/2018,CUNDINAMARCA,GACHANCIPÁ,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,295,000",1
28/04/2018,CUNDINAMARCA,GIRARDOT,Sábado,REVOLVER,SIN PERMISO,URBANA,CONJUNTO RESIDENCIAL,"25,307,000",1
28/04/2018,CUNDINAMARCA,GUAYABETAL,Sábado,PISTOLA,CON PERMISO,RURAL,CARRETERA,"25,335,000",1
28/04/2018,CUNDINAMARCA,QUIPILE,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,596,000",2
28/04/2018,CUNDINAMARCA,TOPAIPÍ,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,823,000",1
28/04/2018,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Sábado,ESCOPETA,SIN PERMISO,URBANA,PERIMETRO URBANO,"25,843,000",1
28/04/2018,GUAJIRA,RIOHACHA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,001,000",1
28/04/2018,HUILA,PITALITO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,551,000",1
28/04/2018,MAGDALENA,EL BANCO,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"47,245,000",1
28/04/2018,MAGDALENA,FUNDACIÓN,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,288,000",1
28/04/2018,META,VILLAVICENCIO (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"50,001,000",1
28/04/2018,NARIÑO,EL TABLÓN DE GÓMEZ,Sábado,PISTOLA,CON PERMISO,URBANA,COLISEO,"52,258,000",1
28/04/2018,NARIÑO,MOSQUERA,Sábado,FUSIL / RIFLE,SIN PERMISO,RURAL,ZONA SELVÁTICA,"52,473,000",1
28/04/2018,NARIÑO,PASTO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,001,000",1
28/04/2018,NARIÑO,SAN ANDRES DE TUMACO,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,835,000",1
28/04/2018,NARIÑO,SAN ANDRES DE TUMACO,Sábado,FUSIL / RIFLE,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,835,000",1
28/04/2018,NARIÑO,SAN ANDRES DE TUMACO,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,835,000",1
28/04/2018,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,001,000",1
28/04/2018,NORTE DE SANTANDER,OCAÑA,Sábado,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"54,498,000",1
28/04/2018,RISARALDA,PEREIRA (CT),Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,001,000",1
28/04/2018,SANTANDER,BARRANCABERMEJA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,081,000",1
28/04/2018,SANTANDER,BUCARAMANGA (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,001,000",1
28/04/2018,SANTANDER,PIEDECUESTA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,547,000",1
28/04/2018,SANTANDER,SABANA DE TORRES,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,655,000",1
28/04/2018,SUCRE,SINCELEJO (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"70,001,000",2
28/04/2018,VALLE,CALI (CT),Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
28/04/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
28/04/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
28/04/2018,VALLE,CALI (CT),Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
28/04/2018,VALLE,DAGUA,Sábado,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,"76,233,000",1
28/04/2018,VALLE,PALMIRA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
29/04/2018,ANTIOQUIA,AMAGÁ,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,030,000",1
29/04/2018,ANTIOQUIA,DABEIBA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,234,000",1
29/04/2018,ANTIOQUIA,DABEIBA,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,234,000",1
29/04/2018,ANTIOQUIA,ITUANGO,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,361,000",1
29/04/2018,ANTIOQUIA,ITUANGO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,361,000",1
29/04/2018,ANTIOQUIA,LA CEJA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,376,000",1
29/04/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
29/04/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
29/04/2018,ANTIOQUIA,MEDELLÍN (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,RESTAURANTES,"5,001,000",1
29/04/2018,ANTIOQUIA,TARAZÁ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,790,000",1
29/04/2018,ANTIOQUIA,URAMITA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,842,000",1
29/04/2018,ANTIOQUIA,VALDIVIA,Domingo,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,"5,854,000",1
29/04/2018,ANTIOQUIA,VALDIVIA,Domingo,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,"5,854,000",2
29/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
29/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
29/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
29/04/2018,BOLÍVAR,ARJONA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,052,000",1
29/04/2018,BOLÍVAR,TURBACO,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"13,836,000",1
29/04/2018,BOLÍVAR,TURBACO,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"13,836,000",1
29/04/2018,BOYACÁ,CHIQUINQUIRÁ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,176,000",1
29/04/2018,BOYACÁ,DUITAMA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,238,000",1
29/04/2018,BOYACÁ,MONIQUIRÁ,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,469,000",1
29/04/2018,BOYACÁ,TURMEQUÉ,Domingo,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,835,000",1
29/04/2018,CAQUETÁ,CURILLO,Domingo,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"18,205,000",1
29/04/2018,CAUCA,CORINTO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,212,000",1
29/04/2018,CAUCA,PUERTO TEJADA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,573,000",1
29/04/2018,CESAR,AGUACHICA,Domingo,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"20,011,000",1
29/04/2018,CESAR,AGUACHICA,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"20,011,000",1
29/04/2018,CESAR,AGUACHICA,Domingo,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"20,011,000",1
29/04/2018,CESAR,AGUACHICA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"20,011,000",1
29/04/2018,CESAR,EL PASO,Domingo,REVOLVER,SIN PERMISO,RURAL,INSTALACIONES DEL EJERCITO,"20,250,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
29/04/2018,CUNDINAMARCA,GIRARDOT,Domingo,REVOLVER,CON PERMISO,URBANA,CONJUNTO RESIDENCIAL,"25,307,000",1
29/04/2018,HUILA,SUAZA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,770,000",1
29/04/2018,MAGDALENA,GUAMAL,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"47,318,000",1
29/04/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,835,000",1
29/04/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,835,000",1
29/04/2018,NORTE DE SANTANDER,DURANIA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,239,000",1
29/04/2018,RISARALDA,PEREIRA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"66,001,000",1
29/04/2018,RISARALDA,PEREIRA (CT),Domingo,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,001,000",1
29/04/2018,SANTANDER,ARATOCA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"68,051,000",1
29/04/2018,SANTANDER,BETULIA,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,092,000",1
29/04/2018,SANTANDER,BUCARAMANGA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,001,000",1
29/04/2018,SANTANDER,BUCARAMANGA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,001,000",1
29/04/2018,SANTANDER,FLORIDABLANCA,Domingo,ESCOPETA,SIN PERMISO,URBANA,BOSQUES,"68,276,000",1
29/04/2018,SANTANDER,PIEDECUESTA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,547,000",1
29/04/2018,SANTANDER,SAN VICENTE DE CHUCURÍ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,689,000",1
29/04/2018,SUCRE,LA UNIÓN,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"70,400,000",1
29/04/2018,TOLIMA,FLANDES,Domingo,REVOLVER,CON PERMISO,URBANA,CONJUNTO RESIDENCIAL,"73,275,000",1
29/04/2018,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
29/04/2018,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
29/04/2018,VALLE,CANDELARIA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"76,130,000",1
29/04/2018,VALLE,JAMUNDÍ,Domingo,PISTOLA,SIN PERMISO,RURAL,CARRETERA,"76,364,000",1
29/04/2018,VALLE,YUMBO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,892,000",1
29/04/2018,VALLE,YUMBO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,892,000",1
30/04/2018,ANTIOQUIA,CALDAS,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,129,000",1
30/04/2018,ANTIOQUIA,GIRARDOTA,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,308,000",1
30/04/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,PISTOLA,CON PERMISO,URBANA,CASAS DE HABITACION,"5,001,000",1
30/04/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
30/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",2
30/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
30/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
30/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
30/04/2018,ATLÁNTICO,BARRANQUILLA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
30/04/2018,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
30/04/2018,BOLÍVAR,CARTAGENA (CT),Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"13,001,000",1
30/04/2018,BOLÍVAR,NOROSÍ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,490,000",1
30/04/2018,BOYACÁ,MUZO,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,480,000",1
30/04/2018,BOYACÁ,SOGAMOSO,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"15,759,000",1
30/04/2018,CASANARE,VILLANUEVA,Lunes,CARABINA,SIN PERMISO,RURAL,VIAS PUBLICAS,"85,440,000",1
30/04/2018,CASANARE,VILLANUEVA,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"85,440,000",1
30/04/2018,CAUCA,POPAYÁN (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,001,000",1
30/04/2018,CÓRDOBA,CHINÚ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,182,000",1
30/04/2018,CUNDINAMARCA,AGUA DE DIOS,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,001,000",1
30/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
30/04/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
30/04/2018,CUNDINAMARCA,CAJICÁ,Lunes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"25,126,000",1
30/04/2018,CUNDINAMARCA,LA PALMA,Lunes,ESCOPETA,SIN PERMISO,URBANA,PERIMETRO URBANO,"25,394,000",1
30/04/2018,CUNDINAMARCA,SASAIMA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,718,000",1
30/04/2018,CUNDINAMARCA,TOCANCIPÁ,Lunes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,817,000",1
30/04/2018,CUNDINAMARCA,UBALÁ,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,839,000",1
30/04/2018,CUNDINAMARCA,UBALÁ,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,839,000",2
30/04/2018,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Lunes,ESCOPETA,SIN PERMISO,URBANA,PERIMETRO URBANO,"25,843,000",1
30/04/2018,MAGDALENA,CHIBOLO,Lunes,ESCOPETA,SIN PERMISO,RURAL,TROCHA,"47,170,000",1
30/04/2018,MAGDALENA,FUNDACIÓN,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,288,000",1
30/04/2018,META,VILLAVICENCIO (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
30/04/2018,NARIÑO,PASTO (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,001,000",1
30/04/2018,NARIÑO,PUERRES,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,573,000",1
