FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2015
12/05/2015 12:00:00 AM,NORTE DE SANTANDER,LA ESPERANZA,Martes,7:07,VEREDA VIJAGUAL (LA ESPERANZA ),RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,63,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,065,000",1
12/05/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,16:01,VERACRUZ E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,16,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,834,000",1
12/05/2015 12:00:00 AM,GUAJIRA,URIBIA,Martes,20:00,COLOMBIA,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,57,MASCULINO,CASADO,POLITICO,ABOGADO,SUPERIOR,COLOMBIA,"86,001,000",1
20/05/2015,PUTUMAYO,PUERTO CAICEDO,Miércoles,10:00,EL CENTRO,RURAL,RESGUARDO INDÍGENA,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,25,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,612,000",1
22/05/2015,SANTANDER,SABANA DE TORRES,Viernes,13:40,VRDA SAN LUIS DE MAGARA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,43,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,612,000",1
29/05/2015,ANTIOQUIA,MARINILLA,Viernes,10:00,CHAGUALO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,28,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,612,000",1
29/05/2015,TOLIMA,IBAGUÉ (CT),Viernes,16:00,VRDA. JUNTAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"50,330,000",1
29/05/2015,TOLIMA,IBAGUÉ (CT),Viernes,16:00,VRDA. JUNTAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"18,592,000",1
29/05/2015,TOLIMA,IBAGUÉ (CT),Viernes,16:00,VRDA. JUNTAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,16,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"18,753,000",1
29/05/2015,TOLIMA,IBAGUÉ (CT),Viernes,16:00,VRDA. JUNTAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,21,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,011,000",1
29/05/2015,TOLIMA,IBAGUÉ (CT),Viernes,16:00,VRDA. JUNTAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,20,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"73,217,000",1
01/06/2015 12:00:00 AM,NARIÑO,LA UNIÓN,Lunes,11:30,CENTRO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"66,001,000",1
01/06/2015 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Lunes,14:30,TOVAR ZAMBRANO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"63,001,000",1
03/06/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:45,URB. VILLA DEL RÍO E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,21,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,COLOMBIA,"86,865,000",1
04/06/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,17:00,BARRIO CEIBA II,URBANA,"COLEGIOS, ESCUELAS",ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,11,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"5,819,000",1
04/06/2015 12:00:00 AM,NORTE DE SANTANDER,ABREGO,Jueves,19:00,VEREDA LA URAMA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,23,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,819,000",1
08/06/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,13:35,CASERIO EL CARMEN DE TONCHALA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,72,MASCULINO,CASADO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"73,268,000",1
08/06/2015 12:00:00 AM,CASANARE,HATO COROZAL,Lunes,14:00,CORR.CORRALITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,62,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
08/06/2015 12:00:00 AM,CASANARE,HATO COROZAL,Lunes,14:00,CORR.CORRALITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,56,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
11/06/2015 12:00:00 AM,CHOCÓ,CONDOTO,Jueves,7:00,CABECERA,RURAL,ZONA SELVÁTICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"81,794,000",1
11/06/2015 12:00:00 AM,CHOCÓ,CONDOTO,Jueves,7:00,CABECERA,RURAL,ZONA SELVÁTICA,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,CONDUCTOR MOTOCICLETA,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"25,279,000",1
12/06/2015 12:00:00 AM,ARAUCA,TAME,Viernes,13:00,VEREDA CAÑO VERDE,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,330,000",1
13/06/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,21:15,NUEVA VILLA DE LA IGUANA C-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"70,235,000",1
22/06/2015,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Lunes,14:00,VDA.  CAÑO SUCIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,CONDUCTOR MOTOCICLETA,26,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
23/06/2015,META,LEJANÍAS,Martes,20:30,VEREDA ALTO YUCAPE,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,CASADO,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,001,000",1
26/06/2015,MAGDALENA,SANTA MARTA (CT),Viernes,12:30,PARQUE TAYRONA,RURAL,PARQUE NACIONAL NATURAL TAYRONA,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,317,000",1
26/06/2015,CESAR,VALLEDUPAR (CT),Viernes,14:00,COR. LOS VENADOS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,7,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"86,568,000",1
27/06/2015,VALLE,CALI (CT),Sábado,7:30,CANEY E17,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,UNION LIBRE,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"85,410,000",1
29/06/2015,GUAJIRA,RIOHACHA (CT),Lunes,6:30,VEREDA PELECHUA,RURAL,TALLERES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,A PIE,58,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"86,568,000",1
29/06/2015,VALLE,EL CAIRO,Lunes,20:00,EL CRUCERO,RURAL,CARRETERA,NO REPORTADO,A PIE,A PIE,46,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"20,517,000",1
29/06/2015,VALLE,EL CAIRO,Lunes,20:00,EL CRUCERO,RURAL,CARRETERA,NO REPORTADO,VEHICULO,A PIE,37,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,403,000",1
01/07/2015 12:00:00 AM,CASANARE,PAZ DE ARIPORO,Miércoles,8:30,LA FERIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
03/07/2015 12:00:00 AM,PUTUMAYO,VILLAGARZÓN,Viernes,8:50,VDA. LA COFANIA,RURAL,CARRETERA,NO REPORTADO,VEHICULO,A PIE,57,MASCULINO,CASADO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"25,290,000",1
07/07/2015 12:00:00 AM,PUTUMAYO,PUERTO CAICEDO,Martes,7:00,VDA. EL LIBANO,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,EMPLEADO EJERCITO,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,240,000",1
09/07/2015 12:00:00 AM,HUILA,TIMANÁ,Jueves,19:00,VEREDA SAN ANTONIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"52,240,000",1
13/07/2015,NORTE DE SANTANDER,EL TARRA,Lunes,13:55,CALLE DEL COMERCIO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,36,MASCULINO,SOLTERO,EMPLEADO PUBLICO,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
14/07/2015,CASANARE,YOPAL (CT),Martes,17:30,BICENTENARIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,310,000",1
14/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:45,EL RETIRO E-2,URBANA,CENTRO COMERCIAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"99,773,000",1
17/07/2015,CHOCÓ,QUIBDÓ (CT),Viernes,11:00,ZONA MINERA,URBANA,TIPO EXPLOTACIÓN ORO,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,41,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,ANALFABETA,COLOMBIA,"54,261,000",1
18/07/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:30,CHAPINERO ALTO E-2,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,NO REPORTADA,"76,111,000",1
21/07/2015,ANTIOQUIA,BELLO,Martes,10:00,FORTIDUEÑO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
21/07/2015,GUAJIRA,RIOHACHA (CT),Martes,11:00,CORREGIMIENTO DE CAMARONES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,36,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"86,001,000",1
21/07/2015,NARIÑO,LEIVA,Martes,1:00,VEREDA PUERTO NUEVO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,51,FEMENINO,VIUDO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,788,000",1
23/07/2015,NORTE DE SANTANDER,TIBÚ,Jueves,9:30,BARRIO CENTRO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"95,015,000",1
23/07/2015,NORTE DE SANTANDER,TIBÚ,Jueves,9:30,BARRIO CENTRO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,28,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
26/07/2015,CASANARE,YOPAL (CT),Domingo,10:00,LLANO LINDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,227,000",1
29/07/2015,ANTIOQUIA,ENVIGADO,Miércoles,22:20,ALTO DE MISAEL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,37,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,001,000",1
29/07/2015,ANTIOQUIA,BELLO,Miércoles,10:00,ZAMORA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,001,000",1
30/07/2015,CAQUETÁ,FLORENCIA (CT),Jueves,6:30,VDA.  SANTA ANA DE LAS HERMOSA,RURAL,FRENTE A COLEGIO NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,36,MASCULINO,UNION LIBRE,EMPLEADO PUBLICO,NO REPORTADA,PRIMARIA,COLOMBIA,"19,256,000",1
30/07/2015,ARAUCA,TAME,Jueves,15:00,VEREDA PUEBLO NUEVO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,38,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,256,000",1
01/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,8:40,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,19,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
03/08/2015 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,19:15,VILLA LENY,URBANA,CASAS DE HABITACION,NO REPORTADO,VEHICULO,NO REPORTADA,19,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
03/08/2015 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,19:15,VILLA LENY,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"27,160,000",1
03/08/2015 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,19:15,VILLA LENY,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,CASADO,EMPLEADO PARTICULAR,ARQUITECTO,SUPERIOR,COLOMBIA,"27,160,000",1
03/08/2015 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,19:15,VILLA LENY,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,NO REPORTADA,NO REPORTADA,5,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,001,000",1
03/08/2015 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Lunes,19:15,VILLA LENY,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,40,FEMENINO,CASADO,EMPLEADO PARTICULAR,ODONTOLOGO,SUPERIOR,COLOMBIA,"81,065,000",1
04/08/2015 12:00:00 AM,TOLIMA,PLANADAS,Martes,8:00,VRDA. BILBAO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,21,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"19,001,000",1
04/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,14:00,LAURELES C-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"18,785,000",1
05/08/2015 12:00:00 AM,CAUCA,MERCADERES,Miércoles,19:20,Puente Matacea,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,65,MASCULINO,CASADO,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,383,000",1
08/08/2015 12:00:00 AM,ARAUCA,TAME,Sábado,12:00,VEREDA EL BOTALON,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,FEMENINO,SOLTERO,AMA DE CASA,NO REPORTADA,TECNICO,COLOMBIA,"85,001,000",1
12/08/2015 12:00:00 AM,NORTE DE SANTANDER,SARDINATA,Miércoles,16:00,VEREDA LAS MESAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,19,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"41,020,000",1
15/08/2015,CAQUETÁ,PUERTO RICO,Sábado,10:00,VDA.  SANTA ELENA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,22,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,001,000",1
16/08/2015,META,VILLAVICENCIO (CT),Domingo,9:30,LLANABASTOS,URBANA,PLAZAS DE MERCADO,ARMA DE FUEGO,A PIE,A PIE,3,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"86,885,000",1
16/08/2015,TOLIMA,IBAGUÉ (CT),Domingo,20:30,AGUA MARINA,URBANA,BOMBA DE GASOLINA,NO REPORTADO,VEHICULO,VEHICULO,39,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"5,001,000",1
20/08/2015,NARIÑO,BARBACOAS,Jueves,19:30,CORREGIMIENTO ALTAQUER,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,TECNICO,COLOMBIA,"52,835,000",1
21/08/2015,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,16:20,BARRIO CAOBOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,4,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"54,001,000",1
27/08/2015,CAQUETÁ,FLORENCIA (CT),Jueves,16:00,VIA VDA. SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,19,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"54,001,000",1
27/08/2015,META,VILLAVICENCIO (CT),Jueves,6:30,ALBORADA,URBANA,"COLEGIOS, ESCUELAS",ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,7,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,794,000",1
28/08/2015,META,PUERTO LÓPEZ,Viernes,5:20,VEREDA SANTANA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"41,551,000",1
31/08/2015,CAQUETÁ,EL PAUJIL,Lunes,14:00,VIA A -CARTAGENA DEL CHAIRA,RURAL,VIAS PUBLICAS,NO REPORTADO,VEHICULO,VEHICULO,27,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,256,000",1
31/08/2015,CAQUETÁ,EL PAUJIL,Lunes,14:00,VIA A -CARTAGENA DEL CHAIRA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,24,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,710,000",1
01/09/2015 12:00:00 AM,HUILA,PITALITO,Martes,7:45,VEREDA HACIENDA BRUSELAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,10,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
01/09/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:30,LAS CRUCES E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,VEHICULO,VEHICULO,34,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
02/09/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,18:20,LA CANDELARIA C-10,URBANA,EMPRESA,NO REPORTADO,VEHICULO,VEHICULO,30,FEMENINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"20,710,000",1
02/09/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,18:20,LA CANDELARIA C-10,URBANA,EMPRESA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,001,000",1
02/09/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Miércoles,18:20,LA CANDELARIA C-10,URBANA,EMPRESA,NO REPORTADO,A PIE,A PIE,55,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
02/09/2015 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Miércoles,19:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR TAXI,29,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"86,568,000",1
02/09/2015 12:00:00 AM,VALLE,BUENAVENTURA,Miércoles,7:00,INDEPENDENCIA,URBANA,ESTACIONES DE SERVICIO,ARMA DE FUEGO,NO REPORTADA,NO REPORTADA,63,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,109,000",1
03/09/2015 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,Jueves,16:40,BARRIO SANTA CLARA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,CASADO,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"81,794,000",1
03/09/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00,LA RIVIERA E-10,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,23,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"76,001,000",1
03/09/2015 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Jueves,16:30,VILLA ROSA,URBANA,OFICINAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,CASADO,SECTOR FINANCIERO,INGENIERO INDUSTRIAL,SUPERIOR,COLOMBIA,"52,250,000",1
07/09/2015 12:00:00 AM,CASANARE,TRINIDAD,Lunes,14:40,INSP.JAGUEYES,RURAL,POZO,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,377,000",1
07/09/2015 12:00:00 AM,ANTIOQUIA,NECOCLÍ,Lunes,18:00,CGTO. LAS CHANGAS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,377,000",1
08/09/2015 12:00:00 AM,CAUCA,EL TAMBO,Martes,20:00,LA PLAYA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,377,000",1
08/09/2015 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,Martes,19:00,VEREDA CERRO LEON,RURAL,MINA,ARMA DE FUEGO,A PIE,A PIE,7,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,377,000",1
