FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/05/2014,VALLE,DAGUA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,EBÉJICO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,META,PUERTO LÓPEZ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NARIÑO,LA UNIÓN,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,RISARALDA,BELÉN DE UMBRÍA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CALDAS,SUPÍA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,MAGDALENA,PLATO,Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/05/2014,SUCRE,SAN BENITO ABAD,Miércoles,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
14/05/2014,MAGDALENA,PLATO,Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/05/2014,RISARALDA,PEREIRA ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NARIÑO,BELÉN,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NARIÑO,ARBOLEDA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,BOYACÁ,OTANCHE,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,NARIÑO,FUNES,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
