FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2012
24/03/2012,HUILA,ALGECIRAS,Sábado,1:00,VEREDA EL KIOSKO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"41,020,000",1
24/03/2012,MAGDALENA,SANTA MARTA (CT),Sábado,21:30,LOS ALPES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"47,001,000",1
24/03/2012,MAGDALENA,SANTA MARTA (CT),Sábado,22:35,BAVARIA COUNTRY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,51,MASCULINO,UNION LIBRE,VENEZUELA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"47,001,000",1
24/03/2012,META,VILLAVICENCIO (CT),Sábado,14:10,BRISAS DEL GUATIQUIA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,29,MASCULINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,"50,001,000",1
24/03/2012,META,VILLAVICENCIO (CT),Sábado,23:39,PORTALES DEL LLANO,URBANA,CASAS DE HABITACION,ARMA BLANCA,A PIE,A PIE,35,FEMENINO,NO REPORTA,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"50,001,000",1
24/03/2012,NARIÑO,SAN ANDRES DE TUMACO,Sábado,13:15,BUENOS AIRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"52,835,000",1
24/03/2012,NARIÑO,SAN ANDRES DE TUMACO,Sábado,14:30,TRES CRUCES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"52,835,000",1
24/03/2012,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,5:20,BARRIO LATINO,URBANA,VIAS PUBLICAS,ARMA BLANCA,NO REPORTADO,NO REPORTADO,NO REPORTADO,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"54,001,000",1
24/03/2012,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,19:00,BARRIO EL RODEO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,55,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"54,001,000",1
24/03/2012,NORTE DE SANTANDER,EL ZULIA,Sábado,18:00,CORREGIMIENTO LA Y,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"54,261,000",1
24/03/2012,NORTE DE SANTANDER,EL ZULIA,Sábado,18:00,CORREGIMIENTO LA Y,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"54,261,000",1
24/03/2012,PUTUMAYO,PUERTO CAICEDO,Sábado,8:40,VDA. EL BAGRE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,BICICLETA,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"86,569,000",1
24/03/2012,SANTANDER,BUCARAMANGA (CT),Sábado,16:27,MORRORICO,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,NO REPORTADO,SECUNDARIA,"68,001,000",1
24/03/2012,VALLE,CALI (CT),Sábado,12:00,BELALCAZAR E9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR MOTOCICLETA,31,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
24/03/2012,VALLE,GUADALAJARA DE BUGA,Sábado,20:00,VDA LOS PINOS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,SECUNDARIA,"76,111,000",1
25/03/2012,ANTIOQUIA,BARBOSA,Domingo,17:30,VDA. MATASANOS,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,66,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"5,079,000",1
25/03/2012,ANTIOQUIA,CÁCERES,Domingo,16:00,SAN PABLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"5,120,000",1
25/03/2012,ANTIOQUIA,ITAGUI,Domingo,9:14,VDA. LOS GOMEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,360,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,0:30,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,1:10,ANTONIO NARIÑO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,1:49,BUENOS AIRES  C-9,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,22,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,4:06,MANILA C-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,4:43,KENNEDY C-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO EN SANEAMIENTO DE SALUD,SECUNDARIA,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,6:32,LORETO  C-9,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,30,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,11:28,ESTACION VILLA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,38,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,001,000",1
25/03/2012,ANTIOQUIA,MEDELLÍN (CT),Domingo,20:05,EL RINCON C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,001,000",1
25/03/2012,ANTIOQUIA,SAN PEDRO,Domingo,15:10,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,664,000",1
25/03/2012,ANTIOQUIA,SONSON,Domingo,15:30,LLANADAS ARRIBA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"5,756,000",1
25/03/2012,ATLÁNTICO,BARRANQUILLA (CT),Domingo,22:30,SANTO DOMINGO DE GUZMAN,URBANA,VIAS PUBLICAS,ARMA BLANCA,CONDUCTOR MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"8,001,000",1
25/03/2012,BOLÍVAR,SAN PABLO,Domingo,19:35,SANTANDER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"13,670,000",1
25/03/2012,CALDAS,NEIRA,Domingo,23:45,CIUDAD JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,"17,486,000",1
25/03/2012,CASANARE,YOPAL (CT),Domingo,20:56,SAN MATEO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"85,001,000",1
25/03/2012,CAUCA,CORINTO,Domingo,16:00,EL JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,NO REPORTADO,SECUNDARIA,"19,212,000",1
25/03/2012,CAUCA,FLORENCIA,Domingo,19:30,LA CADENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,"19,290,000",1
25/03/2012,CHOCÓ,SAN JOSÉ DEL PALMAR,Domingo,21:45,VEREDA CRUCES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ANALFABETA,"27,660,000",1
25/03/2012,CÓRDOBA,CERETÉ,Domingo,3:20,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"23,162,000",1
25/03/2012,CUNDINAMARCA,ANAPOIMA,Domingo,14:30,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,67,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"25,035,000",1
25/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,1:52,EL PORTAL E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
25/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:35,SAN ANTONIO E-1,URBANA,DISCOTECAS,ARMA BLANCA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
25/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,19:25,EL CONSUELO E-3,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
25/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:10,LA PAZ E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
25/03/2012,CUNDINAMARCA,FACATATIVÁ,Domingo,0:00,VER. PUEBLO VIEJO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,41,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"25,269,000",1
25/03/2012,CUNDINAMARCA,FACATATIVÁ,Domingo,23:40,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"25,269,000",1
25/03/2012,HUILA,BARAYA,Domingo,13:00,VEREDA RIO NEGRO,RURAL,VIAS PUBLICAS,MINA ANTIPERSONA,NO REPORTADO,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,ANALFABETA,"41,078,000",1
25/03/2012,META,RESTREPO,Domingo,19:50,CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA,A PIE,A PIE,30,MASCULINO,NO REPORTA,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"50,606,000",1
25/03/2012,META,VILLAVICENCIO (CT),Domingo,21:20,MORICHAL,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,"50,001,000",1
25/03/2012,META,VILLAVICENCIO (CT),Domingo,21:20,MORICHAL,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,"50,001,000",1
25/03/2012,NARIÑO,BARBACOAS,Domingo,13:50,PASO GRANDE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"52,079,000",1
25/03/2012,NARIÑO,IPIALES,Domingo,1:58,VDA SAGUARAN,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,25,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"52,356,000",1
25/03/2012,NARIÑO,IPIALES,Domingo,14:15,LAS CRUCES,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"52,356,000",1
25/03/2012,NARIÑO,PUPIALES,Domingo,23:05,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"52,585,000",1
25/03/2012,QUINDÍO,ARMENIA (CT),Domingo,3:00,LOS ALMENDROS,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"63,001,000",1
25/03/2012,SAN ANDRÉS,SAN ANDRÉS (CT),Domingo,23:35,BARRIO SANTANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,"88,001,000",1
25/03/2012,SANTANDER,BUCARAMANGA (CT),Domingo,16:45,MORRORICO,URBANA,DISCOTECAS,ARMA BLANCA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"68,001,000",1
25/03/2012,SANTANDER,FLORIDABLANCA,Domingo,1:30,CAMPANAZO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"68,276,000",1
25/03/2012,VALLE,CALI (CT),Domingo,0:30,EL SENA E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
25/03/2012,VALLE,CALI (CT),Domingo,1:00,MARROQUIN I E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
25/03/2012,VALLE,CALI (CT),Domingo,19:25,INV. BRISAS DE LAS PALMAS E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
25/03/2012,VALLE,CALI (CT),Domingo,22:00,LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
25/03/2012,VALLE,CALI (CT),Domingo,22:05,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
25/03/2012,VALLE,CANDELARIA,Domingo,6:10,MUNICIPAL (23-1),URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,130,000",1
26/03/2012,ANTIOQUIA,COPACABANA,Lunes,6:30,VDA. ANCON,URBANA,RIOS,ARMA DE FUEGO,CONDUCTOR TAXI,CONDUCTOR TAXI,23,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,212,000",1
26/03/2012,ANTIOQUIA,SEGOVIA,Lunes,22:00,EL CENIZO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"5,736,000",1
26/03/2012,BOLÍVAR,TURBACO,Lunes,13:45,EL BAJO,URBANA,LOTE BALDIO,GASOLINA,A PIE,A PIE,27,FEMENINO,NO REPORTA,NO REPORTADO,DESEMPLEADO,NO REPORTADO,NO REPORTADO,"13,836,000",1
26/03/2012,BOLÍVAR,TURBACO,Lunes,13:45,EL BAJO,URBANA,LOTE BALDIO,GASOLINA,A PIE,A PIE,28,FEMENINO,NO REPORTA,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"13,836,000",1
26/03/2012,BOLÍVAR,TURBACO,Lunes,13:45,EL BAJO,URBANA,LOTE BALDIO,GASOLINA,A PIE,A PIE,32,MASCULINO,NO REPORTA,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"13,836,000",1
26/03/2012,BOYACÁ,SANTANA,Lunes,5:40,CENTRAL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"15,686,000",1
26/03/2012,CALDAS,CHINCHINÁ,Lunes,2:30,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,"17,174,000",1
26/03/2012,CALDAS,CHINCHINÁ,Lunes,2:30,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,33,MASCULINO,NO REPORTA,NO REPORTADO,NO REPORTA,NO REPORTADA,NO REPORTADO,"17,174,000",1
26/03/2012,CALDAS,MANIZALES (CT),Lunes,2:34,FATIMA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,SOLTERO,NO REPORTADO,DESEMPLEADO,NO REPORTADA,SECUNDARIA,"17,001,000",1
26/03/2012,CALDAS,MANIZALES (CT),Lunes,15:30,ALTA SUIZA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,45,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADA,PRIMARIA,"17,001,000",1
26/03/2012,CASANARE,TRINIDAD,Lunes,14:50,EL CONVENTO,RURAL,TIENDA,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"85,430,000",1
26/03/2012,CAUCA,CORINTO,Lunes,4:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"19,212,000",1
26/03/2012,CAUCA,CORINTO,Lunes,4:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"19,212,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:10,CIUDAD GALÁN E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2:00,GIBRALTAR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2:53,DIANA TURBAY E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"11,001,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,5:20,GUADALUPE E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"11,001,000",1
26/03/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:25,QUIRIGUA I E-10,URBANA,DENTRO DE LA VIVIENDA,BOLSA PLASTICA,A PIE,A PIE,64,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,"11,001,000",1
26/03/2012,MAGDALENA,SANTA MARTA (CT),Lunes,22:11,SAN FERNANDO,URBANA,TIENDA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"47,001,000",1
26/03/2012,META,VILLAVICENCIO (CT),Lunes,10:00,CALAMAR,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"50,001,000",1
26/03/2012,META,VILLAVICENCIO (CT),Lunes,18:15,CALAMAR,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"50,001,000",1
26/03/2012,META,VILLAVICENCIO (CT),Lunes,18:15,CALAMAR,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,36,MASCULINO,NO REPORTA,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"50,001,000",1
01/04/2012 12:00:00 AM,CALDAS,MANIZALES (CT),Domingo,23:00,LA PELUSA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,"17,001,000",1
26/03/2012,NARIÑO,SAN ANDRES DE TUMACO,Lunes,11:15,TRES CRUCES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,"52,835,000",1
26/03/2012,NORTE DE SANTANDER,CONVENCIÓN,Lunes,11:30,BARRIO BALSORA,URBANA,VIAS PUBLICAS,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,VEHICULO,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,NO REPORTADO,TECNICO,"54,206,000",1
26/03/2012,PUTUMAYO,VALLE DEL GUAMUEZ,Lunes,8:50,13 DE JULIO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,"86,865,000",1
26/03/2012,PUTUMAYO,VALLE DEL GUAMUEZ,Lunes,8:50,13 DE JULIO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,"86,865,000",1
26/03/2012,RISARALDA,MARSELLA,Lunes,15:10,VEREDA SAN CARLOS,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,"66,440,000",1
26/03/2012,RISARALDA,MARSELLA,Lunes,15:10,VEREDA SAN CARLOS,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,57,FEMENINO,CASADO,COLOMBIA,AGRICULTOR,NO REPORTADA,PRIMARIA,"66,440,000",1
26/03/2012,RISARALDA,MARSELLA,Lunes,15:10,VEREDA SAN CARLOS,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,NO REPORTADA,PRIMARIA,"66,440,000",1
26/03/2012,SANTANDER,ENCINO,Lunes,7:30,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,65,MASCULINO,VIUDO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"68,264,000",1
26/03/2012,SUCRE,SAN ONOFRE,Lunes,7:00,CENTRO,URBANA,CASAS DE HABITACION,ARMA BLANCA,A PIE,A PIE,23,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,"70,713,000",1
