FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,CODIGO DANE,2014
11/07/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SUPERIOR,11001000,1
11/07/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,5:10,EL RECREO E-7,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
11/07/2014 12:00:00 AM,HUILA,NEIVA (CT),Viernes,0:00,TENERIFE BAJO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,11,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41001000,1
11/07/2014 12:00:00 AM,HUILA,TESALIA,Viernes,0:00,VEREDA SINAI,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,41797000,1
11/07/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Viernes,16:00,CIUDAD PORFIA,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50001000,1
11/07/2014 12:00:00 AM,NARIÑO,EL TABLÓN DE GÓMEZ,Viernes,9:00,EL ESTADIO,URBANA,CASAS DE APUESTAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,52258000,1
11/07/2014 12:00:00 AM,NARIÑO,PASTO (CT),Viernes,18:10,LAS PALMAS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,52001000,1
11/07/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,10:00,BARRIO BELEN,URBANA,"COLEGIOS, ESCUELAS",ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,54001000,1
11/07/2014 12:00:00 AM,NORTE DE SANTANDER,LOS PATIOS,Viernes,13:10,BARRIO ONCE DE NOVIEMBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,MASCULINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,54405000,1
11/07/2014 12:00:00 AM,QUINDÍO,ARMENIA (CT),Viernes,8:00,SECTOR SENA AGROPECUARIO,URBANA,AUDITORIOS,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,63001000,1
11/07/2014 12:00:00 AM,QUINDÍO,CALARCA,Viernes,0:01,LOS FUNDADORES,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63130000,1
11/07/2014 12:00:00 AM,QUINDÍO,CALARCA,Viernes,0:01,LAS PALOMAS,URBANA,CONJUNTO RESIDENCIAL,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63130000,1
11/07/2014 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Viernes,14:00,AGUA AZUL,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,51,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,66170000,1
11/07/2014 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Viernes,7:30,GALAN GOMEZ,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68081000,1
11/07/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Viernes,17:00,CONUCOS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,68001000,1
11/07/2014 12:00:00 AM,SUCRE,SINCELEJO (CT),Viernes,10:00,VILLA MARIA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,70001000,1
11/07/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Viernes,8:00,RICAURTE PARTE ALTA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,73001000,1
02/08/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Sábado,0:00,POPULAR,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50001000,1
11/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,12:00,ULPIANO LLOREDA E13,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,76001000,1
11/07/2014 12:00:00 AM,VALLE,CALI (CT),Viernes,10:00,CRISTOBAL COLON E10,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,76001000,1
11/07/2014 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Viernes,19:00,CORR. EL MANANTIAL,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76111000,1
11/07/2014 12:00:00 AM,VALLE,JAMUNDÍ,Viernes,12:35,EL SOCORRO E24,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76364000,1
11/07/2014 12:00:00 AM,VALLE,PRADERA,Viernes,15:00,EL BERLIN,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76563000,1
11/07/2014 12:00:00 AM,VALLE,ULLOA,Viernes,0:00,EL PIÑAL,RURAL,FINCAS Y SIMILARES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ARMA DE FUEGO,A PIE,A PIE,17,FEMENINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76845000,1
12/07/2014 12:00:00 AM,ANTIOQUIA,DABEIBA,Sábado,13:30,SAN FRANCISCO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,NO REPORTADO,5234000,1
12/07/2014 12:00:00 AM,CALDAS,MANIZALES (CT),Sábado,0:00,LA LINDA,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,17001000,1
12/07/2014 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Sábado,0:00,MOCARÌ 20 DE JULIO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,23001000,1
12/07/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:50,JABOQUE E-10,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
12/07/2014 12:00:00 AM,HUILA,BARAYA,Sábado,23:00,VEREDA MONTELLANO,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,CONDUCTOR MOTOCICLETA,CONDUCTOR TAXI,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41078000,1
12/07/2014 12:00:00 AM,HUILA,NEIVA (CT),Sábado,0:00,BOSQUES DE SAN LUIS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,41001000,1
12/07/2014 12:00:00 AM,HUILA,NEIVA (CT),Sábado,18:30,TIMANCO,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,41001000,1
12/07/2014 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Sábado,15:00,MAMATOCO,URBANA,VIAS PUBLICAS,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,NO REPORTADO,NO REPORTADO,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,47001000,1
12/07/2014 12:00:00 AM,NARIÑO,PASTO (CT),Sábado,15:00,CAICEDO,RURAL,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,52001000,1
12/07/2014 12:00:00 AM,NARIÑO,SAN PABLO,Sábado,1:30,CGTO BRICEÑO,RURAL,VIAS PUBLICAS,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,52693000,1
12/07/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,9:30,BARRIO CLARET,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,54001000,1
12/07/2014 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sábado,7:00,BARRIO SANTA BARBARA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,54874000,1
12/07/2014 12:00:00 AM,QUINDÍO,CALARCA,Sábado,23:56,VDA.LA BELLA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,63130000,1
12/07/2014 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Sábado,0:00,DIVINO NIÑO JESUS,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,66170000,1
12/07/2014 12:00:00 AM,SANTANDER,BOLÍVAR,Sábado,12:00,VRDA  AGUA BLANCA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68101000,1
05/08/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,16:30,LA AMERICA C-12,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,5001000,1
12/07/2014 12:00:00 AM,SANTANDER,FLORIDABLANCA,Sábado,11:00,CASCO ANTIGUO DE FLORIDABLANCA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68276000,1
12/07/2014 12:00:00 AM,SANTANDER,GIRÓN,Sábado,18:15,POBLADO,URBANA,APARTAMENTO,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68307000,1
12/07/2014 12:00:00 AM,SANTANDER,LA BELLEZA,Sábado,14:00,VRDA  CAMPO HERMOSO ALTO,RURAL,FINCAS Y SIMILARES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68377000,1
12/07/2014 12:00:00 AM,SANTANDER,LEBRIJA,Sábado,16:00,VDA. SANTA ROSA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68406000,1
12/07/2014 12:00:00 AM,VALLE,BUENAVENTURA,Sábado,5:25,EL TRIUNFO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,76109000,1
12/07/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,17:00,EL RODEO E12,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,11,MASCULINO,SOLTERO,ESPAÑA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76001000,1
12/07/2014 12:00:00 AM,VALLE,CALI (CT),Sábado,4:00,EL INGENIO E17,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ESCOPOLAMINA,A PIE,A PIE,50,FEMENINO,CASADO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,76001000,1
12/07/2014 12:00:00 AM,VALLE,CARTAGO,Sábado,15:00,CIPRES,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,ANALFABETA,76147000,1
12/07/2014 12:00:00 AM,VALLE,CARTAGO,Sábado,16:00,ROBER TULIO LORA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,76147000,1
12/07/2014 12:00:00 AM,VALLE,TORO,Sábado,21:00,VILLA LOURDES II,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76823000,1
12/07/2014 12:00:00 AM,VALLE,TULUÁ,Sábado,10:00,Portales del Río,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,76834000,1
13/07/2014,ARAUCA,TAME,Domingo,22:00,20 DE JULIO,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,CONTUNDENTES,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,81794000,1
13/07/2014,ARAUCA,TAME,Domingo,22:00,20 DE JULIO,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,81794000,1
13/07/2014,ARAUCA,TAME,Domingo,22:00,20 DE JULIO,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,CONTUNDENTES,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,81794000,1
13/07/2014,ATLÁNTICO,POLONUEVO,Domingo,3:00,EL CENTRO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,8558000,1
13/07/2014,ATLÁNTICO,SABANALARGA,Domingo,19:30,SAN MARTIN,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,8638000,1
13/07/2014,ATLÁNTICO,SOLEDAD,Domingo,10:00,SAL SI PUEDES,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,8758000,1
13/07/2014,CÓRDOBA,MONTELÍBANO,Domingo,19:35,27 DE JULIO,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,23466000,1
13/07/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:58,PARQUE NACIONAL E-3,URBANA,PARQUES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
13/07/2014,MAGDALENA,SANTA MARTA (CT),Domingo,5:00,MAMATOCO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,47001000,1
13/07/2014,META,ACACÍAS,Domingo,14:00,SAN JOSE,URBANA,SOBRE ANDEN NO REPORTADO VIA PUBLICA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,16,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,SECUNDARIA,50006000,1
13/07/2014,META,ACACÍAS,Domingo,14:00,LA INDEPENDENCIA,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,50006000,1
13/07/2014,META,VILLAVICENCIO (CT),Domingo,18:30,VAINILLA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,50001000,1
13/07/2014,NORTE DE SANTANDER,CONVENCIÓN,Domingo,8:00,VEREDA GRAMALES (CONVENCION),RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,54206000,1
13/07/2014,QUINDÍO,LA TEBAIDA,Domingo,17:00,CIUDAD JARDIN,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,63401000,1
13/07/2014,SANTANDER,BUCARAMANGA (CT),Domingo,12:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
13/07/2014,VALLE,BUENAVENTURA,Domingo,11:30,ANTONIO NARIÑO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76109000,1
13/07/2014,VALLE,CALI (CT),Domingo,20:00,PUERTO MALLARINO E7,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
13/07/2014,VALLE,CALI (CT),Domingo,13:00,EL NACIONAL E3,URBANA,VIAS PUBLICAS,ARTÍCULO 210 A. ACOSO SEXUAL,LICOR ADULTERADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
13/07/2014,VALLE,CALIMA,Domingo,0:00,VDA/. LA PRIMAVERA,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76126000,1
13/07/2014,VALLE,LA VICTORIA,Domingo,1:00,CORREGIMIENTO SAN PEDRO,RURAL,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,LICOR ADULTERADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76403000,1
13/07/2014,VALLE,PALMIRA,Domingo,0:00,CRGT GUANABANAL,RURAL,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76520000,1
13/07/2014,VALLE,RESTREPO,Domingo,3:00,VDA. CHONTADURO,RURAL,VIAS PUBLICAS,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,LICOR ADULTERADO,A PIE,A PIE,41,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,NO REPORTADO,ANALFABETA,76606000,1
