FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2011
30/06/2011,HUILA,PITALITO,Jueves,20:30,-,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,34,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,736,000",1
02/07/2011 12:00:00 AM,ANTIOQUIA,SAN JERÓNIMO,Sábado,12:30,LETICIA,URBANA,FRUTERIA,ARMA DE FUEGO,NO REPORTADA,VEHICULO,25,MASCULINO,SOLTERO,EMPLEADO EJERCITO,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,050,000",1
04/07/2011 12:00:00 AM,META,MESETAS,Lunes,16:20,VDA LA GUAJIRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,NO REPORTADA,VEHICULO,34,FEMENINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,050,000",1
05/07/2011 12:00:00 AM,ANTIOQUIA,SABANALARGA,Martes,8:05,-,URBANA,HOSPITALES,NO REPORTADO,A PIE,A PIE,39,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"8,001,000",1
05/07/2011 12:00:00 AM,CUNDINAMARCA,SASAIMA,Martes,10:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,62,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,318,000",1
05/07/2011 12:00:00 AM,CUNDINAMARCA,SASAIMA,Martes,10:00,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,59,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,010,000",1
05/07/2011 12:00:00 AM,CUNDINAMARCA,SASAIMA,Martes,10:00,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,VEHICULO,CONDUCTOR MOTOCICLETA,59,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"81,001,000",1
06/07/2011 12:00:00 AM,GUAJIRA,URIBIA,Miércoles,20:30,EDUARDO ABUSHAIBE OCHOA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,66,MASCULINO,VIUDO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"73,030,000",1
08/07/2011 12:00:00 AM,META,VILLAVICENCIO (CT),Viernes,13:00,RELIQUIA,URBANA,CONSULTORIOS  ODONTOLOGICOS,NO REPORTADO,A PIE,A PIE,3,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"11,001,000",1
09/07/2011 12:00:00 AM,ARAUCA,TAME,Sábado,22:00,VEREDA EL CERRITO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,18,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"54,405,000",1
11/07/2011 12:00:00 AM,TOLIMA,GUAMO,Lunes,16:00,IFA,RURAL,NO DEFINIDO,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"5,360,000",1
11/07/2011 12:00:00 AM,CAUCA,POPAYÁN (CT),Lunes,18:00,-,URBANA,VIAS PUBLICAS,NO REPORTADO,VEHICULO,A PIE,57,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"41,551,000",1
12/07/2011 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,Martes,5:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,28,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,794,000",1
12/07/2011 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,Martes,5:00,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,41,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"47,001,000",1
12/07/2011 12:00:00 AM,NARIÑO,PASTO (CT),Martes,14:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,47,MASCULINO,UNION LIBRE,POLITICO,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,001,000",1
12/07/2011 12:00:00 AM,NARIÑO,PASTO (CT),Martes,14:00,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,42,MASCULINO,CASADO,POLITICO,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,001,000",1
16/07/2011,CAUCA,SILVIA,Sábado,14:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"73,124,000",1
16/07/2011,CAUCA,SILVIA,Sábado,14:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,26,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"99,524,000",1
17/07/2011,CASANARE,OROCUÉ,Domingo,6:00,NUEVA REFORMA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,20,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
18/07/2011,CASANARE,YOPAL (CT),Lunes,21:30,TERMINAL TRANSPORTES,URBANA,TERMINAL DE TRANSPORTES,NO REPORTADO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,COMUNICADOR SOCIALNO REPORTADAPERIODISTA,SUPERIOR,COLOMBIA,"47,980,000",1
18/07/2011,CASANARE,TRINIDAD,Lunes,17:00,LA ESPERANZA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,45,MASCULINO,CASADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"47,980,000",1
18/07/2011,CASANARE,TRINIDAD,Lunes,17:00,LA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,45,MASCULINO,DIVORCIADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
21/07/2011,ANTIOQUIA,CAUCASIA,Jueves,6:00,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,47,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"25,019,000",1
21/07/2011,ANTIOQUIA,YARUMAL,Jueves,10:30,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,62,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"15,176,000",1
23/07/2011,PUTUMAYO,ORITO,Sábado,11:00,VDA. LA TESALIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,DEPORTISTA,NO REPORTADA,SECUNDARIA,COLOMBIA,"15,764,000",1
23/07/2011,ANTIOQUIA,MEDELLÍN (CT),Sábado,20:00,LOS COLORES C-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"15,764,000",1
24/07/2011,ANTIOQUIA,YOLOMBÓ,Domingo,12:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,VEHICULO,40,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,NO REPORTADA,COLOMBIA,"44,430,000",1
25/07/2011,CAUCA,ALMAGUER,Lunes,19:00,VDA CHORRILLO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,VEHICULO,A PIE,42,MASCULINO,CASADO,POLITICO,ABOGADO,SUPERIOR,COLOMBIA,"11,001,000",1
26/07/2011,BOLÍVAR,CARTAGENA (CT),Martes,17:15,EL SOCORRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,CONDUCTOR TAXI,0,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"11,001,000",1
29/07/2011,ARAUCA,ARAUQUITA,Viernes,17:00,VEREDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR TAXI,CONDUCTOR TAXI,47,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,TECNICO ELECTRICO,TECNICO,COLOMBIA,"11,001,000",1
29/07/2011,ARAUCA,ARAUQUITA,Viernes,17:00,VEREDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,VEHICULO,33,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"5,615,000",1
29/07/2011,ARAUCA,ARAUQUITA,Viernes,17:00,VEREDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,35,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,834,000",1
29/07/2011,ARAUCA,ARAUQUITA,Viernes,17:00,VEREDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,NO REPORTADO,CONDUCTOR TAXI,CONDUCTOR TAXI,34,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,COLOMBIA,"11,001,000",1
29/07/2011,ARAUCA,ARAUQUITA,Viernes,17:00,VEREDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,794,000",1
01/08/2011 12:00:00 AM,NARIÑO,POLICARPA,Lunes,10:35,CORREGIMIENTO  REMOLINO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,EMPLEADO SALUD,TECNOLOGO EN SANEAMIENTO DE SALUD,TECNOLOGO,COLOMBIA,"11,001,000",1
03/08/2011 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,Miércoles,20:00,BARRIO EL CENTRO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,35,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
03/08/2011 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,Miércoles,20:00,BARRIO EL CENTRO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,47,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,PUBLICISTA,SUPERIOR,COLOMBIA,"15,176,000",1
05/08/2011 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,7:30,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,7,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,176,000",1
06/08/2011 12:00:00 AM,META,VISTAHERMOSA,Sábado,8:30,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,176,000",1
06/08/2011 12:00:00 AM,META,VISTAHERMOSA,Sábado,8:30,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,176,000",1
06/08/2011 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Sábado,22:00,EL LIBERTADOR,URBANA,FRENTE A RESIDENCIAS NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,FEMENINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"15,176,000",1
07/08/2011 12:00:00 AM,NARIÑO,TÚQUERRES,Domingo,7:40,VEREDA GUAYAQUILA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,176,000",1
10/08/2011 12:00:00 AM,VALLE,TULUÁ,Miércoles,3:30,Cgto El Picacho,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"73,001,000",1
11/08/2011 12:00:00 AM,RISARALDA,PEREIRA (CT),Jueves,14:00,LA VICTORIA,URBANA,CENTRO COMERCIAL,NO REPORTADO,A PIE,A PIE,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO AGRONOMO,SUPERIOR,COLOMBIA,"8,001,000",1
13/08/2011,VALLE,CALI (CT),Sábado,13:00,GUAYAQUIL E9,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,42,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
13/08/2011,VALLE,CALI (CT),Sábado,13:00,GUAYAQUIL E9,URBANA,VIAS PUBLICAS,NO REPORTADO,CONDUCTOR MOTOCICLETA,VEHICULO,22,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
14/08/2011,CUNDINAMARCA,MANTA,Domingo,2:00,-,URBANA,PARQUES,NO REPORTADA,NO REPORTADA,A PIE,22,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,568,000",1
15/08/2011,CHOCÓ,BAGADÓ,Lunes,20:00,-,RURAL,VIAS PUBLICAS,NO REPORTADA,NO REPORTADA,A PIE,50,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,568,000",1
17/08/2011,ANTIOQUIA,ITAGUI,Miércoles,9:15,-,URBANA,VIAS PUBLICAS,NO REPORTADA,NO REPORTADA,A PIE,18,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"50,568,000",1
17/08/2011,VALLE,CALI (CT),Miércoles,10:00,DEPARTAMENTAL E10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,44,FEMENINO,SOLTERO,EDUCADOR,NO REPORTADA,SUPERIOR,COLOMBIA,"52,699,000",1
17/08/2011,SANTANDER,BARRANCABERMEJA,Miércoles,10:30,EL LLANITO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"17,001,000",1
17/08/2011,SANTANDER,BARRANCABERMEJA,Miércoles,10:30,EL LLANITO,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"54,261,000",1
17/08/2011,SANTANDER,BARRANCABERMEJA,Miércoles,10:30,EL LLANITO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR TAXI,34,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"76,109,000",1
19/08/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:45,CASA DE TEJA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,32,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,794,000",1
20/08/2011,MAGDALENA,SANTA MARTA (CT),Sábado,16:00,RODADERO TRADICIONAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,68,MASCULINO,SOLTERO,PENSIONADO,NO REPORTADA,SECUNDARIA,HOLANDA,"81,794,000",1
21/08/2011,CUNDINAMARCA,SILVANIA,Domingo,2:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"81,794,000",1
22/08/2011,ANTIOQUIA,BELLO,Lunes,15:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,33,MASCULINO,UNION LIBRE,POLITICO,NO REPORTADA,SUPERIOR,COLOMBIA,"81,794,000",1
23/08/2011,CUNDINAMARCA,TENJO,Martes,15:30,VER.CARRASQUILLA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,32,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,794,000",1
23/08/2011,VALLE,DAGUA,Martes,21:30,Corregimiento Borrero Ayerbe,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,65,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"81,794,000",1
25/08/2011,META,VILLAVICENCIO (CT),Jueves,8:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,35,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,794,000",1
28/08/2011,NARIÑO,IPIALES,Domingo,10:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,0,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,794,000",1
30/08/2011,NORTE DE SANTANDER,TEORAMA,Martes,10:00,-,RURAL,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,NO REPORTADA,"81,794,000",1
30/08/2011,NORTE DE SANTANDER,TEORAMA,Martes,10:00,-,RURAL,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,28,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,ECONOMISTA,SUPERIOR,COLOMBIA,"81,794,000",1
30/08/2011,NORTE DE SANTANDER,TEORAMA,Martes,10:00,-,RURAL,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,A PIE,55,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,794,000",1
01/09/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,16:30,DOCE DE OCTUBRE C-6,URBANA,CASAS DE HABITACION,NO REPORTADO,VEHICULO,VEHICULO,23,FEMENINO,SOLTERO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
01/09/2011 12:00:00 AM,META,VILLAVICENCIO (CT),Jueves,21:30,7 DE AGOSTO,URBANA,NO DEFINIDO,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,19,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"76,109,000",1
03/09/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,13:00,MANRIQUE 1  C-4,URBANA,PARQUES,NO REPORTADA,VEHICULO,A PIE,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
09/09/2011 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,20:00,LOMAS DE GRANADA 1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,19,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,759,000",1
10/09/2011 12:00:00 AM,VALLE,DAGUA,Sábado,7:30,Corregimiento Los Alpes,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,43,MASCULINO,CASADO,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"44,430,000",1
11/09/2011 12:00:00 AM,VALLE,SEVILLA,Domingo,10:20,PUYANA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,12,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"44,001,000",1
12/09/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,0:30,-,URBANA,PARQUEADERO,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,736,000",1
12/09/2011 12:00:00 AM,CHOCÓ,BAGADÓ,Lunes,10:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,26,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"20,295,000",1
14/09/2011,VALLE,CALI (CT),Miércoles,3:00,CANEY E17,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"73,001,000",1
16/09/2011,ANTIOQUIA,SOPETRÁN,Viernes,13:20,JUNTAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,39,MASCULINO,SOLTERO,CANDIDATOS,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
18/09/2011,ANTIOQUIA,SONSON,Domingo,21:30,-,URBANA,CASAS DE HABITACION,NO REPORTADO,NO REPORTADA,NO REPORTADA,53,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"11,001,000",1
19/09/2011,META,VILLAVICENCIO (CT),Lunes,10:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,790,000",1
22/09/2011,CASANARE,MANÍ,Jueves,14:30,CORALIA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR TAXI,38,MASCULINO,CASADO,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
26/09/2011,NARIÑO,SAN ANDRES DE TUMACO,Lunes,0:30,-,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,VEHICULO,35,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO INDUSTRIAL,SUPERIOR,COLOMBIA,"50,001,000",1
29/09/2011,ARAUCA,FORTUL,Jueves,6:45,12 DE OCTUBRE,URBANA,"COLEGIOS, ESCUELAS",NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"73,624,000",1
29/09/2011,VALLE,CALI (CT),Jueves,10:25,EL INGENIO E17,URBANA,FRENTE A RESIDENCIAS NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
04/10/2011 12:00:00 AM,CASANARE,AGUAZUL,Martes,9:30,EL CHARTE,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,47,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
04/10/2011 12:00:00 AM,CASANARE,AGUAZUL,Martes,9:30,EL CHARTE,RURAL,CARRETERA,NO REPORTADO,A PIE,CONDUCTOR TAXI,64,MASCULINO,NO REPORTADA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"11,001,000",1
04/10/2011 12:00:00 AM,CASANARE,AGUAZUL,Martes,9:30,EL CHARTE,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,NO REPORTADA,MASCULINO,NO REPORTADA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,NO REPORTADA,"11,001,000",1
04/10/2011 12:00:00 AM,CASANARE,AGUAZUL,Martes,9:30,EL CHARTE,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,BICICLETA,NO REPORTADA,MASCULINO,NO REPORTADA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,131,000",1
05/10/2011 12:00:00 AM,HUILA,GARZÓN,Miércoles,12:30,VEREDA ZULUAGA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,75,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
07/10/2011 12:00:00 AM,ARAUCA,ARAUCA (CT),Viernes,9:00,-,URBANA,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,69,MASCULINO,CASADO,EMPLEADO PARTICULAR,GEOLOGO,SUPERIOR,COLOMBIA,"76,001,000",1
08/10/2011 12:00:00 AM,VALLE,CALI (CT),Sábado,12:00,EL INGENIO E17,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,60,MASCULINO,CASADO,GANADERO,NO REPORTADA,SUPERIOR,COLOMBIA,"20,250,000",1
08/10/2011 12:00:00 AM,CAUCA,MERCADERES,Sábado,19:45,CASERIO MOJARRAS VIA PANAMERICANA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,24,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
11/10/2011 12:00:00 AM,VALLE,SAN PEDRO,Martes,20:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,13,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,736,000",1
