FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2013
13/05/2013,MAGDALENA,SANTA MARTA (CT),Lunes,0:35,URB.PRIVILEGIOS,URBANA,PUENTE,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,CASADO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,"47,001,000",1
13/05/2013,META,VISTAHERMOSA,Lunes,20:40,VEREDA EL PROGRESO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,73,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,NO REPORTADO,"50,711,000",1
13/05/2013,NARIÑO,PUPIALES,Lunes,8:30,VDA ESPINO SUR,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SEPARADO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"52,585,000",1
13/05/2013,NARIÑO,SAN ANDRES DE TUMACO,Lunes,11:00,FAMILIA EN ACCION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,NO REPORTA,COLOMBIA,DELINCUENCIA,NO REPORTADO,PRIMARIA,"52,835,000",1
13/05/2013,NARIÑO,SAN ANDRES DE TUMACO,Lunes,20:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,NO REPORTADO,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"52,835,000",1
13/05/2013,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,11:30,BARRIO NUEVO ESCOBAL,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"54,001,000",1
13/05/2013,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,20:30,BARRIO LOS ALMENDROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"54,001,000",1
13/05/2013,RISARALDA,DOSQUEBRADAS,Lunes,16:57,EL BALSO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"66,170,000",1
13/05/2013,SANTANDER,BARRANCABERMEJA,Lunes,2:45,SECTOR COMERCIAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"68,081,000",1
13/05/2013,SANTANDER,BUCARAMANGA (CT),Lunes,19:00,ZARABANDA,URBANA,PARQUEADERO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"68,001,000",1
13/05/2013,SANTANDER,BUCARAMANGA (CT),Lunes,19:00,ZARABANDA,URBANA,PARQUEADERO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,41,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,"68,001,000",1
13/05/2013,SANTANDER,FLORIDABLANCA,Lunes,0:35,ZAPAMANGA II,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADO,PRIMARIA,"68,276,000",1
13/05/2013,SUCRE,SAN BENITO ABAD,Lunes,11:30,CGTO. SAN ISIDRO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ANALFABETA,"70,678,000",1
13/05/2013,TOLIMA,IBAGUÉ (CT),Lunes,3:08,ESTACION,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"73,001,000",1
13/05/2013,VALLE,BUENAVENTURA,Lunes,20:30,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,109,000",1
13/05/2013,VALLE,CALI (CT),Lunes,0:15,EL CALVARIO E3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,2:15,INV. BRISAS DE COMUNEROS  E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,2:56,EVARISTO GARCIA E4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,6:45,EDUARDO SANTOS E12,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,13:03,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,20:35,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,20:40,FLORA INDUSTRIAL E4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,21:00,EL RETIRO E15,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
13/05/2013,VALLE,CALI (CT),Lunes,21:30,COMPARTIR E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"76,001,000",1
13/05/2013,VALLE,SAN PEDRO,Lunes,14:40,VDA. EL VIÑEDO,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,670,000",1
13/05/2013,VALLE,YOTOCO,Lunes,7:10,CGTO MEDIA CANOA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,890,000",1
13/05/2013,VALLE,YUMBO,Lunes,0:55,NUEVO HORIZONTE E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,892,000",1
14/05/2013,ANTIOQUIA,CHIGORODÓ,Martes,10:15,VDA GUAPA LEON,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,172,000",1
14/05/2013,ANTIOQUIA,ITAGUI,Martes,21:15,SAN GABRIEL,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"5,360,000",1
14/05/2013,ANTIOQUIA,ITUANGO,Martes,15:00,EL LIBANO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"5,361,000",1
14/05/2013,ANTIOQUIA,MEDELLÍN (CT),Martes,10:00,CORDOBA C-7,URBANA,VIAS PUBLICAS,CONTUNDENTES,NO REPORTADO,NO REPORTADO,84,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"5,001,000",1
14/05/2013,ANTIOQUIA,MEDELLÍN (CT),Martes,21:35,VDA. LA VERDE S.A.P.,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"5,001,000",1
14/05/2013,ATLÁNTICO,BARRANQUILLA (CT),Martes,12:30,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"8,001,000",1
14/05/2013,ATLÁNTICO,BARRANQUILLA (CT),Martes,14:10,ABAJO,URBANA,OFICINAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"8,001,000",1
14/05/2013,BOLÍVAR,CANTAGALLO,Martes,8:00,-,RURAL,POTREROS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"13,160,000",1
14/05/2013,BOYACÁ,PUERTO BOYACÁ,Martes,20:30,BRISAS BAJO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"15,572,000",1
14/05/2013,BOYACÁ,PUERTO BOYACÁ,Martes,23:30,-,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"15,572,000",1
14/05/2013,CASANARE,AGUAZUL,Martes,19:15,LA FUNDACION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"85,010,000",1
14/05/2013,CESAR,TAMALAMEQUE,Martes,16:30,VEREDA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,"20,787,000",1
14/05/2013,CÓRDOBA,SAN ANTERO,Martes,5:00,LA POPITA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,70,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"23,672,000",1
14/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,5:30,LA FAVORITA E-14,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARMA BLANCA,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
14/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:17,TUNJUELITO E-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
14/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:58,LA MACARENA E-3,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,A PIE,A PIE,56,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,ABOGADO,SECUNDARIA,"11,001,000",1
14/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:30,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
14/05/2013,MAGDALENA,CIÉNAGA,Martes,1:10,SAN JUAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"47,189,000",1
14/05/2013,MAGDALENA,CIÉNAGA,Martes,1:10,SAN JUAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"47,189,000",1
14/05/2013,META,VILLAVICENCIO (CT),Martes,20:15,VILLA DEL SOL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"50,001,000",1
14/05/2013,NARIÑO,LA TOLA,Martes,3:30,ANON SOLEDAD,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"52,390,000",1
14/05/2013,NORTE DE SANTANDER,CÚCUTA (CT),Martes,14:50,BARRIO ESCOBAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"54,001,000",1
14/05/2013,NORTE DE SANTANDER,CÚCUTA (CT),Martes,17:50,BARRIO LA SEXTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"54,001,000",1
14/05/2013,NORTE DE SANTANDER,OCAÑA,Martes,22:30,BARRIO JOSE ANTONIO GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"54,498,000",1
14/05/2013,PUTUMAYO,MOCOA (CT),Martes,2:45,VDA. LA PRIMAVERA,RURAL,INSTALACIONES DE LA POLICIA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,"86,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,0:05,EL CORTIJO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,10:45,TERRON COLORADO E1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,14:10,EL POBLADO II E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,14:25,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,15:00,EL POBLADO I E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,17:15,EL RODEO E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
14/05/2013,VALLE,CALI (CT),Martes,17:30,CAÑAVERALES - LOS SAMANES E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"76,001,000",1
14/05/2013,VALLE,CARTAGO,Martes,15:30,FABIO SALAZAR GOMEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,147,000",1
14/05/2013,VALLE,CARTAGO,Martes,15:30,FABIO SALAZAR GOMEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,147,000",1
14/05/2013,VALLE,EL ÁGUILA,Martes,19:30,SAN VICENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,"76,243,000",1
14/05/2013,VALLE,PALMIRA,Martes,3:55,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,29,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,520,000",1
14/05/2013,VALLE,PALMIRA,Martes,8:05,LORETO,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,520,000",1
14/05/2013,VALLE,TORO,Martes,9:00,JUAN PABLO,URBANA,TALLERES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,823,000",1
15/05/2013,ANTIOQUIA,LA ESTRELLA,Miércoles,8:07,LA INMACULADA #1,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,27,MASCULINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,380,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,2:23,CARIBE C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,46,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"5,001,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,14:14,VEINTE DE JULIO C-13,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"5,001,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,16:30,EL DIAMANTE 2 C-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,25,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"5,001,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,16:57,CASTILLA C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,"5,001,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,19:15,MIRANDA  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,NO REPORTADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"5,001,000",1
15/05/2013,ANTIOQUIA,MEDELLÍN (CT),Miércoles,23:40,ALFONSO LOPEZ C-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,NO REPORTADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,"5,001,000",1
15/05/2013,ANTIOQUIA,TARAZÁ,Miércoles,11:45,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,790,000",1
15/05/2013,ANTIOQUIA,URRAO,Miércoles,16:35,PARQUE PRINCIPAL,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,847,000",1
15/05/2013,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,22:40,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"8,001,000",1
15/05/2013,ATLÁNTICO,SOLEDAD,Miércoles,13:30,VILLA VALENTINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADA,SECUNDARIA,"8,758,000",1
15/05/2013,BOLÍVAR,CARTAGENA (CT),Miércoles,9:30,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,"13,001,000",1
15/05/2013,BOLÍVAR,SANTA ROSA DEL SUR,Miércoles,18:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"13,688,000",1
15/05/2013,CALDAS,MARMATO,Miércoles,8:20,SECTOR CHUMBIMBO ARQUIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,59,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,"17,442,000",1
15/05/2013,CALDAS,MARMATO,Miércoles,8:20,SECTOR CHUMBIMBO ARQUIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,62,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,"17,442,000",1
15/05/2013,CAUCA,PATÍA,Miércoles,6:30,C/MIENTO LA FONDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"19,532,000",1
15/05/2013,CHOCÓ,ISTMINA,Miércoles,11:15,PRIMERA DE MAYO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"27,361,000",1
15/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,1:02,SANTA FE E-14,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:15,VILLA ROSITA E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,TECNICO EN SISTEMAS,TECNICO,"11,001,000",1
15/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:48,PALERMO SUR E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
15/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:00,LOS TRES REYES - I ETAPA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/05/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:30,SAN VICENTE FERRER E-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"11,001,000",1
15/05/2013,META,ACACÍAS,Miércoles,20:15,CIMARRON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"50,006,000",1
15/05/2013,META,ACACÍAS,Miércoles,20:15,CIMARRON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"50,006,000",1
15/05/2013,META,VILLAVICENCIO (CT),Miércoles,22:15,COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,4,MASCULINO,SOLTERO,NO REPORTADO,DESEMPLEADO,NO REPORTADO,PRIMARIA,"50,001,000",1
15/05/2013,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,9:30,VDA BAJO CHILVI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"52,835,000",1
15/05/2013,QUINDÍO,ARMENIA (CT),Miércoles,17:45,ISABELA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"63,001,000",1
