FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,ABREGO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,TITIRIBÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CESAR,CURUMANÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,HUILA,PITALITO,Lunes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,SAN ANDRÉS,SAN ANDRÉS ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,TOLIMA,MURILLO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,QUINDÍO,QUIMBAYA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,TOLIMA,FALAN,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CAUCA,TIMBIQUÍ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CAUCA,TIMBIQUÍ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,EL CERRITO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
