FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2010
22/04/2010,ANTIOQUIA,CIUDAD BOLÍVAR,Jueves,13:00,LAS PALMAS,URBANA,PARQUEADERO,ARMA DE FUEGO,CONDUCTOR TAXI,A PIE,43,MASCULINO,NO REPORTA,COMERCIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"44,001,000",1
28/04/2010,PUTUMAYO,VILLAGARZÓN,Miércoles,19:04,EL DORADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,27,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"18,256,000",1
02/05/2010 12:00:00 AM,ARAUCA,ARAUCA (CT),Domingo,9:30,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,63,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"18,256,000",1
02/05/2010 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,16:30,VRDA. SAN BERNARDO,URBANA,PARQUES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,NO REPORTADA,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"18,001,000",1
05/05/2010 12:00:00 AM,ANTIOQUIA,CAÑASGORDAS,Miércoles,10:00,-,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"54,001,000",1
05/05/2010 12:00:00 AM,ANTIOQUIA,CAÑASGORDAS,Miércoles,10:00,-,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"50,001,000",1
08/05/2010 12:00:00 AM,CUNDINAMARCA,FUSAGASUGÁ,Sábado,13:15,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,90,MASCULINO,VIUDO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"18,592,000",1
08/05/2010 12:00:00 AM,GUAJIRA,MAICAO,Sábado,7:26,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,CONDUCTOR MOTOCICLETA,28,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,794,000",1
08/05/2010 12:00:00 AM,CAUCA,SAN SEBASTIÁN,Sábado,10:00,-,URBANA,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,57,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"5,001,000",1
16/05/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:00,TENERIFE E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,26,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,SECUNDARIA,COLOMBIA,"18,001,000",1
17/05/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:30,-,URBANA,PUENTE PEATONAL,ARMA DE FUEGO,A PIE,VEHICULO,14,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,266,000",1
20/05/2010,SANTANDER,SABANA DE TORRES,Jueves,19:00,VRDA  VERACRUZ,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,47,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,001,000",1
22/05/2010,SANTANDER,SURATÁ,Sábado,19:00,VRDA  PANTANITOS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,810,000",1
23/05/2010,CAQUETÁ,SOLANO,Domingo,10:20,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADA,NO REPORTADO,COLOMBIA,"54,810,000",1
25/05/2010,VALLE,ROLDANILLO,Martes,20:30,-,URBANA,PARQUES,ARMA DE FUEGO,A PIE,VEHICULO,4,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADO,NO REPORTADA,"5,088,000",1
28/05/2010,VALLE,CALI (CT),Viernes,21:30,-,URBANA,VIAS PUBLICAS,NO REPORTADA,CONDUCTOR TAXI,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,NO REPORTA,NO REPORTADA,SECUNDARIA,NO REPORTADA,"44,001,000",1
31/05/2010,HUILA,ISNOS,Lunes,18:00,VEREDA PALOQUEMAO,URBANA,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"27,001,000",1
02/06/2010 12:00:00 AM,ARAUCA,SARAVENA,Miércoles,13:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,47,FEMENINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"85,001,000",1
02/06/2010 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00,DANUBIO DEL SUR E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,16,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,250,000",1
03/06/2010 12:00:00 AM,NARIÑO,BARBACOAS,Jueves,11:30,-,URBANA,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,28,FEMENINO,CASADO,NO REPORTA,NO REPORTADA,SUPERIOR,COLOMBIA,"44,001,000",1
07/06/2010 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,21:20,FONTIBON CENTRO E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,UNION LIBRE,NO REPORTA,NO REPORTADA,SECUNDARIA,COLOMBIA,"47,001,000",1
08/06/2010 12:00:00 AM,CHOCÓ,TADÓ,Martes,10:30,-,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,NO REPORTA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,001,000",1
08/06/2010 12:00:00 AM,CHOCÓ,TADÓ,Martes,10:30,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,41,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"18,150,000",1
08/06/2010 12:00:00 AM,CHOCÓ,TADÓ,Martes,10:30,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO BUS,VEHICULO,35,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"5,001,000",1
10/06/2010 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,18:00,PRADO C-10,URBANA,CLINICAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,0,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"27,205,000",1
12/06/2010 12:00:00 AM,VALLE,CALI (CT),Sábado,11:30,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"27,205,000",1
15/06/2010,META,VILLAVICENCIO (CT),Martes,17:15,RECREO,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,VEHICULO,37,MASCULINO,NO REPORTA,COMERCIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"11,001,000",1
16/06/2010,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,14:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,FEMENINO,CASADO,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,385,000",1
18/06/2010,CAUCA,TOTORÓ,Viernes,15:15,-,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,VEHICULO,30,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
19/06/2010,CALDAS,ANSERMA,Sábado,10:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,34,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,NO REPORTADA,"44,847,000",1
22/06/2010,ANTIOQUIA,MEDELLÍN (CT),Martes,19:00,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,NO REPORTADO,COLOMBIA,"11,001,000",1
23/06/2010,BOYACÁ,BUENAVISTA,Miércoles,7:00,VDA. LA HONDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,70,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"19,110,000",1
23/06/2010,PUTUMAYO,PUERTO GUZMÁN,Miércoles,23:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,110,000",1
24/06/2010,VALLE,BUENAVENTURA,Jueves,10:15,-,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,NO REPORTADA,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADO,NO REPORTADA,"81,065,000",1
25/06/2010,MAGDALENA,SANTA MARTA (CT),Viernes,10:30,CIUDADELA 29 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,SECUNDARIA,COLOMBIA,"95,001,000",1
25/06/2010,VALLE,TULUÁ,Viernes,21:35,Salesiano,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,VEHICULO,25,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,631,000",1
26/06/2010,CAUCA,PIENDAMÓ,Sábado,4:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,19,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,109,000",1
26/06/2010,CALDAS,MANIZALES (CT),Sábado,10:00,-,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,16,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,ANALFABETA,COLOMBIA,"50,313,000",1
27/06/2010,CHOCÓ,QUIBDÓ (CT),Domingo,10:20,LA VICTORIA,URBANA,TIPO EXPLOTACIÓN CARBON,ARMA DE FUEGO,A PIE,VEHICULO,29,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
28/06/2010,CAUCA,SANTANDER DE QUILICHAO,Lunes,16:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,CONDUCTOR MOTOCICLETA,60,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,300,000",1
01/07/2010 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,9:00,-,URBANA,CENTRO COMERCIAL,NO REPORTADA,A PIE,A PIE,39,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"86,568,000",1
05/07/2010 12:00:00 AM,CHOCÓ,BAJO BAUDÓ,Lunes,18:00,-,RURAL,NO DEFINIDO,ARMA DE FUEGO,A PIE,A PIE,67,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"85,001,000",1
06/07/2010 12:00:00 AM,CUNDINAMARCA,MEDINA,Martes,9:15,VER. CHOAPAL,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,51,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,NO REPORTADA,COLOMBIA,"41,001,000",1
07/07/2010 12:00:00 AM,NARIÑO,TÚQUERRES,Miércoles,10:20,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"5,079,000",1
07/07/2010 12:00:00 AM,NARIÑO,TÚQUERRES,Miércoles,10:20,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,CONDUCTOR MOTOCICLETA,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,NO REPORTADA,"81,794,000",1
09/07/2010 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,Viernes,20:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,25,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,PSICOLOGO,SUPERIOR,COLOMBIA,"81,300,000",1
09/07/2010 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,Viernes,20:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PSICOLOGO,SUPERIOR,COLOMBIA,"54,660,000",1
09/07/2010 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,Viernes,20:00,-,URBANA,VIAS PUBLICAS,NO REPORTADA,VEHICULO,A PIE,NO REPORTADA,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PSICOLOGO,SUPERIOR,NO REPORTADA,"27,787,000",1
09/07/2010 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,Viernes,20:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,NO REPORTADA,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,COLOMBIA,"85,010,000",1
10/07/2010 12:00:00 AM,CALDAS,CHINCHINÁ,Sábado,18:15,-,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,4,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"19,001,000",1
14/07/2010,CESAR,AGUACHICA,Miércoles,11:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,62,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,ANALFABETA,COLOMBIA,"81,794,000",1
17/07/2010,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,10:20,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,NO REPORTADA,MASCULINO,NO REPORTA,COMERCIANTE,NO REPORTADA,NO REPORTADO,COLOMBIA,"81,794,000",1
18/07/2010,VALLE,CALI (CT),Domingo,23:00,VILLACOLOMBIA E8,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,3,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,ANALFABETA,INGLATERRA,"50,325,000",1
19/07/2010,ARAUCA,TAME,Lunes,6:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,325,000",1
22/07/2010,CAUCA,SANTANDER DE QUILICHAO,Jueves,14:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"50,325,000",1
22/07/2010,VALLE,CALI (CT),Jueves,21:00,EL REFUGIO E19,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"50,325,000",1
23/07/2010,ANTIOQUIA,APARTADÓ,Viernes,10:30,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"50,325,000",1
23/07/2010,ANTIOQUIA,BELLO,Viernes,22:40,CIUDAD NIQUIA,URBANA,VEHICULO,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,46,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,548,000",1
24/07/2010,BOYACÁ,CERINZA,Sábado,10:00,VDA. SAN VICTORINO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,40,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,001,000",1
24/07/2010,HUILA,PITALITO,Sábado,6:30,VEREDA LUCITANIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,56,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,109,000",1
24/07/2010,CASANARE,YOPAL (CT),Sábado,21:30,LA CAMPIÑA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"76,109,000",1
24/07/2010,CASANARE,YOPAL (CT),Sábado,21:30,LA CAMPIÑA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,VEHICULO,3,FEMENINO,SOLTERO,NO REPORTA,NO REPORTADA,NO REPORTADA,COLOMBIA,"15,001,000",1
31/07/2010,GUAJIRA,MAICAO,Sábado,8:15,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,VEHICULO,45,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,129,000",1
02/08/2010 12:00:00 AM,CAUCA,PIAMONTE,Lunes,1:30,VDA. NAPOLES,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,40,MASCULINO,SOLTERO,GANADERO,NO REPORTADA,NO REPORTADA,COLOMBIA,"19,212,000",1
02/08/2010 12:00:00 AM,VALLE,YUMBO,Lunes,9:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,CASADO,RELIGIOSO,NO REPORTADA,SUPERIOR,COLOMBIA,"18,256,000",1
02/08/2010 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Lunes,18:45,VDA DOMINGUILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"41,799,000",1
02/08/2010 12:00:00 AM,NARIÑO,IPIALES,Lunes,22:00,LOS CHILCOS,URBANA,FRENTE EMPRESA NO REPORTADA VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,38,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,ECUADOR,"19,001,000",1
03/08/2010 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Martes,10:20,-,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,23,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADA,NO REPORTADO,COLOMBIA,"47,001,000",1
04/08/2010 12:00:00 AM,ARAUCA,TAME,Miércoles,18:00,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,56,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"73,624,000",1
05/08/2010 12:00:00 AM,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Jueves,11:20,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,27,MASCULINO,NO REPORTA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,COLOMBIA,"73,624,000",1
05/08/2010 12:00:00 AM,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Jueves,11:20,-,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADA,NO REPORTADA,29,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADA,NO REPORTADO,COLOMBIA,"27,025,000",1
07/08/2010 12:00:00 AM,ARAUCA,ARAUCA (CT),Sábado,6:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,64,MASCULINO,CASADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"76,892,000",1
10/08/2010 12:00:00 AM,PUTUMAYO,PUERTO CAICEDO,Martes,16:30,VDA EL COQUETO,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,25,MASCULINO,SOLTERO,EMPLEADO SALUD,MEDICO,SUPERIOR,COLOMBIA,"13,836,000",1
10/08/2010 12:00:00 AM,PUTUMAYO,PUERTO CAICEDO,Martes,16:30,VDA EL COQUETO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,46,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADA,COLOMBIA,"44,279,000",1
13/08/2010,PUTUMAYO,PUERTO GUZMÁN,Viernes,20:00,VDA. SANTA ROSA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"44,279,000",1
16/08/2010,ARAUCA,ARAUCA (CT),Lunes,9:30,VEREDA EL ROSARIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,65,FEMENINO,CASADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"44,279,000",1
18/08/2010,TOLIMA,IBAGUÉ (CT),Miércoles,0:00,PIEDRA PINTADA PARTE ALTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,27,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"44,279,000",1
18/08/2010,NARIÑO,FRANCISCO PIZARRO,Miércoles,10:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,30,MASCULINO,CASADO,EMPLEADO PARTICULAR,CONTADOR PUBLICO,SUPERIOR,COLOMBIA,"44,279,000",1
18/08/2010,NARIÑO,FRANCISCO PIZARRO,Miércoles,10:30,-,RURAL,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"76,001,000",1
21/08/2010,ANTIOQUIA,MEDELLÍN (CT),Sábado,16:00,SANTA CRUZ  C-2,URBANA,CASAS DE HABITACION,NO REPORTADA,A PIE,A PIE,1,MASCULINO,SOLTERO,NO REPORTA,NO REPORTADA,ANALFABETA,COLOMBIA,"50,450,000",1
21/08/2010,ANTIOQUIA,CAREPA,Sábado,14:00,LA CRISTALINA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,PASAJERO BUS,A PIE,34,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,COLOMBIA,"76,306,000",1
21/08/2010,ANTIOQUIA,CAREPA,Sábado,14:00,LA CRISTALINA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,COLOMBIA,"11,001,000",1
21/08/2010,CHOCÓ,QUIBDÓ (CT),Sábado,19:30,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,CONDUCTOR MOTOCICLETA,19,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"54,398,000",1
22/08/2010,ARAUCA,TAME,Domingo,14:00,VEREDA LA HOLANDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,56,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"54,498,000",1
23/08/2010,ANTIOQUIA,CÁCERES,Lunes,11:50,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,NO REPORTA,AGRICULTOR,NO REPORTADA,NO REPORTADO,COLOMBIA,"86,001,000",1
24/08/2010,HUILA,SAN AGUSTÍN,Martes,10:00,VEREDA LA CANDELA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,47,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"44,001,000",1
24/08/2010,CASANARE,PAZ DE ARIPORO,Martes,8:00,LA MOTUS,RURAL,FINCAS Y SIMILARES,NO REPORTADA,NO REPORTADA,A PIE,56,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"44,001,000",1
24/08/2010,HUILA,SAN AGUSTÍN,Martes,10:00,VEREDA LA CANDELA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,61,MASCULINO,DIVORCIADO,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
25/08/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:00,-,URBANA,VIAS PUBLICAS,NO REPORTADA,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
26/08/2010,VALLE,CALI (CT),Jueves,13:00,PRIMITIVO CRESPO E8,URBANA,VEHICULO,NO REPORTADA,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
26/08/2010,VALLE,CALI (CT),Jueves,13:00,PRIMITIVO CRESPO E8,URBANA,VEHICULO,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,32,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"15,238,000",1
28/08/2010,CAUCA,SANTANDER DE QUILICHAO,Sábado,20:30,-,RURAL,FINCAS Y SIMILARES,NO REPORTADA,PASAJERO TAXI,CONDUCTOR TAXI,16,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,NO REPORTADO,NO REPORTADA,"15,759,000",1
